STAID_edt,DRAIN_SQKM,LAT_GAGE,LNG_GAGE,locname,NOAA_ID,NEAR_Y,NEAR_X,NEAR_DIST,NIDID,LONGITUDE,LATITUDE,RIVER,DISTANCE,PRIVATE_DA,DAM_TYPE,CORE,FOUNDATION,PURPOSES,YEAR_COMPL,YEAR_MODIF,DAM_LENGTH,DAM_HEIGHT,STRUCTURAL,HYDRAULIC_,NID_HEIGHT,MAX_DISCHA,MAX_STORAG,NORMAL_STO,NID_STORAG,SURFACE_AR,DRAINAGE_A,HAZARD,EAP,VOLUME,Distance_1,PstSplnCnt,pstRcrdCnt,pstP90,pstP90Cnt,pstP50,pstP10,pstP10Cnt,pstTmax,pstTmin,pstTmean,pstTmaxT,pstTminT,pstCoolRt,pstWarmRt,pstCffcntV,pstP25cnt,pstP75cnt,NOAA_TmaxT,NOAA_TminT,Lag_TmaxT,Lag_TminT,NOAARcrdCn,NOAASplnCn,Ref,Clim_Reg
STAID01487000,187.4,38.728333,-75.561861,1487000,USC00071330,38.75,-75.6167,5.331704554,DE00058,-75.52131,38.70845,GRAVELLY BRANCH,5,N,PGRE,X,U,R,1965, ,600,11,0,0,11,1713,1430,1030,1430,126,31,S,Y,0,3985.893597,366,6,22.55626337,0.120218579,14.87149296,7.186722539,0.139344262,23.759181,5.80990491,14.87149296,219,21,-0.125208159,0.101336373,0.403218307,0.303278689,0.333333333,NA,NA,NA,NA,NA,NA,1,Northeast
STAID01503000,5790.8,42.035355,-75.802968,1503000,USC00363604,41.9667,-75.75,8.799795228,NY01619,-75.80583333,42.02388889,TR-SUSQUEHANNA RIVER,0, ,RE, , ,O,1990, ,640,20,0,0,20,135,123,100,123,10,0,S,N,0,1293.835773,366,3,22.54852772,0.153005464,11.01074639,-0.527034932,0,26.46346713,-0.176392592,11.01074639,198,365,-0.170667913,0.203182745,0.817653798,0.385245902,0.319672131,NA,NA,NA,NA,NA,365,0,Northeast
STAID01518700,1142.4,41.952574,-77.115249,1518700,USC00364873,41.9667,-77.1333,2.166792699,PA01134,-77.171669,41.98167,COWANESQUE RIVER,2,N,REER,E,S,CSR,1980, ,3100,151,151,117,151,213000,171000,7000,171000,410,298,H,Y,8144000,5452.948472,366,5,21.87065221,0.147540984,11.6066834,1.342714593,0.043715847,23.4269374,1.143928658,11.6066834,196,16,-0.1520977,0.168473729,0.690034969,0.37431694,0.352459016,NA,NA,NA,NA,NA,365,0,Northeast
STAID01520000,776.3,41.99674,-77.139972,1520000,USC00361838,41.9903,-77.1567,1.556899548,PA01134,-77.171669,41.98167,COWANESQUE RIVER,2,N,REER,E,S,CSR,1980, ,3100,151,151,117,151,213000,171000,7000,171000,410,298,H,Y,8144000,2981.72777,365,3,22.95303118,0.156164384,11.83194086,0.710850544,0,25.31745975,1.440371085,11.83194086,190,50,-0.156737087,0.200544862,0.733424295,0.394520548,0.35890411,200,21,10,29,19,366,0,Northeast
STAID01547500,878.2,41.051731,-77.604438,1547500,USC00365109,41.1311,-77.4336,16.81840791,PA00005,-77.610001,41.044998,BALD EAGLE CREEK,0,N,RE,E,S,COR,1969, ,6704,47,47,37,47,203000,186000,28800,186000,1730,339,H,Y,2300000,867.9535832,365,3,20.57393682,0.052054795,11.84138421,3.108831609,0.095890411,20.84397423,2.199310452,11.84138421,207,23,-0.13849501,0.125455968,0.575443452,0.367123288,0.394520548,199,22,8,1,19,366,0,Northeast
STAID01549700,2452.4,41.273683,-77.32414,1549700,USC00364363,41.2,-77.25,10.27427792,PA00351,-77.355,41.35527778,LITTLE PINE CREEK,0,N,RE,XZ,UZ,CR,1950, ,1123,113,0,0,113,0,35500,1100,35500,94,165,H,Y,0,9380.461117,366,10,22.65751871,0.177595628,11.62924656,0.600974417,0,25.21726841,0.712504061,11.62924656,199,8,-0.171389847,0.178703032,0.739979708,0.37431694,0.338797814,NA,NA,NA,NA,NA,NA,0,Northeast
STAID01563200,2485.1,40.428964,-77.991114,1563200,USC00367312,40.3814,-78.0753,8.876046237,PA00004,-78,40.433331,RAYSTOWN BRANCH JUNIATA RIVER,1,N,REER,E,R,CRO,1973, ,140,15,15,6,15,301000,871000,514000,871000,8300,960,H,Y,2600,857.9173234,365,3,24.34151907,0.15890411,13.40988842,2.478257775,0.054794521,25.54921483,2.220955565,13.40988842,198,37,-0.14733874,0.189724792,0.636097516,0.37260274,0.37260274,214,21,16,16,12,366,0,Northeast
STAID01581920,211,39.618889,-76.690306,1581920,USC00186844,39.6333,-76.7,1.804739032,MD00001,-76.7074,39.6196,GUNPOWDER FALLS,11,N,PG,X,RK,SR,1936,2012S,692,155,0,0,155,24500,90100,60100,90100,1500,80,H,Y,0,1382.008114,366,9,13.99775033,0,9.699241916,5.400733497,0.191256831,13.50441475,3.56893167,9.699241916,132,42,-0.013170779,0.144726589,0.345815062,0.297814208,0.385245902,NA,NA,NA,NA,NA,365,0,Northeast
STAID01591610,205.3,39.192194,-77.004389,1591610,USC00181125,39.1911,-77.0069,0.248246433,MD00005,-77.0055,39.1934,PATUXENT RIVER,15,N,CBER,FCK,RSK,HS,1943, ,995,82,0,0,82,83000,19560,17200,19560,800,77,H,Y,0,160.649982,366,5,22.24725447,0,13.3959714,4.544688319,0.158469945,22.19339235,3.203319665,13.3959714,242,30,-0.166966526,0.104458367,0.515579847,0.346994536,0.37704918,188,7,54,23,6,365,0,Northeast
STAID01595200,126.4,39.269549,-79.262263,1595200,USC00460527,39.2728,-79.3683,9.135087763,WV01702,-79.25678,39.29048,MIDDLE ISLAND CREEK,2,N, , , , ,1969, ,0,40,0,0,40,0,140,20,140,10,0,U,N,0,2365.182362,366,10,20.97796961,0.139344262,12.81662206,4.655274515,0.12568306,22.37413267,3.373069356,12.81662206,213,23,-0.132084297,0.113592489,0.496880793,0.330601093,0.349726776,201,22,12,1,18,366,0,Ohio Valley
STAID01596500,124.7,39.570056,-79.101944,1596500,USC00185894,39.6,-79.0833,3.693108883,MD00077,-79.033373,39.541649,BUTCHER RUN,1,N,RE,HEK,SK,DS,1968,1977,250,31,0,31,31,2660,15,4,15,1,1,S,N,1,6376.346215,366,8,18.12902631,0.128415301,9.765559907,1.402093507,0.073770492,19.60153091,0.824158312,9.765559907,201,30,-0.129628824,0.130414155,0.668271719,0.379781421,0.357923497,NA,NA,NA,NA,NA,365,1,Northeast
STAID01597500,276,39.50275,-79.123972,1597500,USC00188065,39.51,-79.14,1.59397817,MD00350,-79.114649,39.500829,SAVAGE RIVER,3,N,PG,X,U,S,1911,1998S,118,8,0,0,8,0,60,40,60,10,120,L,NR,800,784.0276939,366,8,16.41659856,0.139344262,9.869454216,3.322309872,0.098360656,16.93456366,2.975108438,9.869454216,265,35,-0.158612599,0.074794089,0.51763388,0.371584699,0.341530055,200,21,65,14,19,366,0,Northeast
STAID01611500,1748.5,39.582316,-78.309731,1611500,USC00460712,39.5719,-78.2503,5.223582658,MD00153,-78.304753,39.637432,POTOMAC RIVER-TR,0,N,VAMS,X,U,R,1936,1936,170,35,0,0,35,666,43,33,43,4,3,L,NR,0,6131.698309,366,13,25.52183772,0.120218579,14.02307513,2.524312539,0.12295082,27.15102267,1.381552552,14.02307513,199,30,-0.177881128,0.169462198,0.639840551,0.338797814,0.341530055,NA,NA,NA,NA,NA,NA,1,Ohio Valley
STAID01630700,58.8,38.835115,-78.231945,1630700,USC00443229,38.9039,-78.1822,8.777650109,VA187016,-78.2458,38.8262, ,0,N, , , , ,0, ,0,15,15,15,15,0,61,0,61,10,0,U,NR,0,1503.902937,366,4,21.53795609,0.136612022,12.70050961,3.86306314,0.092896175,23.34431344,1.331627703,12.70050961,215,22,-0.148804984,0.120433792,0.542962159,0.336065574,0.338797814,NA,NA,NA,NA,NA,NA,1,Southeast
STAID01632000,543.4,38.637063,-78.852803,1632000,USC00448448,38.65,-78.7167,11.90753633,WV07103,-78.80778,38.66139,STONY RUN,0,N,RE,IEK,RSK,C,1960, ,710,76,0,63,76,7218,774,62,774,28,0,H,Y,0,4570.678626,366,3,22.97037726,0.101092896,13.03482428,3.099271288,0.081967213,25.10213794,0.585341782,13.03482428,217,21,-0.16510781,0.135488318,0.594772359,0.336065574,0.338797814,NA,NA,NA,NA,NA,365,1,Southeast
STAID01635090,397.5,39.006775,-78.316392,1635090,USW00013731,39,-78.2333,7.21943847,VA171014,-78.3228,39.0158,TR,2,N, , , ,C,0, ,1400,8,8,8,8,0,72,47,72,10,0,L,NR,0,1128.909583,366,4,22.59868028,0.103825137,13.00256012,3.406439964,0.131147541,23.78997284,1.067011274,13.00256012,217,22,-0.15818539,0.124052451,0.57587831,0.31147541,0.346994536,NA,NA,NA,NA,NA,365,1,Southeast
STAID01636242,121.2,38.95511,-78.197223,1636242,USC00447254,38.9333,-78.2,2.437023943,VA187006,-78.2215,38.9842,MOLLY CAMEL RUN,0,N,RE, , ,R,1967, ,220,30,30,30,30,0,61,51,61,5,0,L,N,0,3786.772154,366,3,22.19608838,0.06557377,13.32215882,4.44822926,0.103825137,23.06795304,1.370501281,13.32215882,212,19,-0.145355539,0.112289327,0.519762909,0.303278689,0.341530055,NA,NA,NA,NA,NA,NA,0,Southeast
STAID0163626650,29,38.934167,-78.128056,163626650,USC00443229,38.9039,-78.1822,5.767879837,VA187010,-78.1092,38.9292,TR-OREGON HOLLOW,0,N,RE, , ,R,0, ,351,34,34,34,34,0,25,17,25,1,0,S,Y,0,1634.403966,365,3,21.20996204,0.104109589,12.11054341,3.011124791,0.112328767,22.26857227,0.084770998,12.11054341,218,22,-0.153503801,0.113829562,0.586291947,0.306849315,0.342465753,NA,NA,NA,NA,NA,365,1,Southeast
STAID01643700,315.1,38.986498,-77.796661,1643700,USC00448396,38.8947,-77.7547,10.83340945,VA107021,-77.7747,39.0116,TR-GOOSE CREEK,1,N,RE, , ,S,0, ,702,25,25,25,25,0,139,91,139,11,0,H,N,0,3311.20223,366,3,23.40570256,0.12295082,13.19271355,2.979724552,0.101092896,25.2469648,1.067232482,13.19271355,213,21,-0.164021675,0.139821112,0.604063571,0.316939891,0.31420765,215,21,NA,NA,NA,366,1,Southeast
STAID01646000,149.9,38.975943,-77.245814,1646000,USC00183850,39,-77.25,2.699371577,WV03102,-77.24861,38.985,TROUT RUN,3,N,RE, , ,P,1964, ,280,34,0,29,34,2500,197,149,197,43,0,U,N,0,1030.081541,366,11,23.14850018,0.109289617,13.66714395,4.185787718,0.128415301,24.32839455,2.412225999,13.66714395,199,26,-0.142276098,0.141674343,0.541323162,0.360655738,0.330601093,NA,NA,NA,NA,NA,365,0,Southeast
STAID01649500,188.1,38.96025,-76.925972,1649500,USC00187615,38.9667,-76.9333,0.956975332,MD00327,-76.908147,38.969678,"BRIER DITCH, TR-NORTHEAST BR",0,N,RE,X,U,CO,1994,1994,200,18,0,0,18,385,4,1,4,0,0,S,NR,0,1790.554249,366,17,24.92884826,0.106557377,14.58948173,4.250115205,0.12568306,26.18475063,2.369607825,14.58948173,200,28,-0.157206807,0.151478375,0.552990896,0.338797814,0.346994536,NA,NA,NA,NA,NA,NA,0,Northeast
STAID01665500,296.6,38.280686,-78.340007,1665500,USC00447420,38.2333,-78.3667,5.761542661,VA113030,-78.327,38.2922, ,0,N, , , , ,0, ,0,25,25,25,25,0,23,0,23,2,0,U,NR,0,1667.115007,366,3,25.7940123,0.095628415,14.79520806,3.796403809,0.095628415,29.06451217,0.781141523,14.79520806,219,21,-0.185788628,0.144098465,0.580080559,0.325136612,0.341530055,NA,NA,NA,NA,NA,NA,1,Southeast
STAID01666500,463.1,38.32513,-78.095556,1666500,USC00446712,38.2322,-78.1203,10.55665965,VA113019,-78.0982,38.3411, ,0,N, , , , ,0, ,0,35,35,35,35,0,79,0,79,6,0,U,NR,0,1785.152656,365,3,24.82774172,0.109589041,14.51879745,4.209853171,0.120547945,26.94525304,1.059974583,14.51879745,217,24,-0.168348547,0.137272344,0.554048088,0.320547945,0.317808219,NA,NA,NA,NA,NA,NA,1,Southeast
STAID01667500,1209.7,38.350408,-77.974997,1667500,USC00442155,38.4833,-77.9833,14.7946114,VA137023,-77.9069,38.3498,TR-CLAIBORNE RUN,0,N,RE, , ,C,0, ,200,25,25,25,25,0,81,9,81,3,0,S,Y,0,5603.545064,363,3,26.1682702,0.099173554,15.22686007,4.28544993,0.115702479,28.08858059,1.318549717,15.22686007,218,22,-0.178219439,0.145293222,0.560695223,0.325068871,0.341597796,NA,NA,NA,NA,NA,NA,1,Southeast
STAID01673638,22.3,37.62681,-76.962467,1673638,USC00448829,37.7433,-77.04,14.64009362,VA101047,-76.9856,37.6216, ,0,N, , , , ,0, ,0,19,19,19,19,0,100,0,100,13,0,U,NR,0,2008.93653,354,3,24.39942734,0.033898305,15.77126788,7.143108414,0.141242938,25.15534319,3.293597831,15.77126788,160,3,-0.105335833,0.145744701,0.426889496,0.322033898,0.350282486,201,21,NA,NA,NA,366,1,Southeast
STAID02011400,407.7,38.042347,-79.881444,2011400,USC00444128,37.9994,-79.8322,6.435295224,VA017004,-79.8422,38.053,JERRY RUN (OFFSTREAM),0,N,RE, , ,R,0, ,0,18,18,18,18,0,65,27,65,0,0,U,NR,0,3452.203493,366,17,22.5572801,0.166666667,12.98246658,3.407653065,0.098360656,23.60355306,2.495736593,12.98246658,203,22,-0.154634609,0.135524616,0.575488998,0.338797814,0.333333333,201,22,NA,NA,NA,366,1,Southeast
STAID02011800,895.1,37.948458,-79.949224,2011800,USC00443310,37.9458,-79.9542,0.527003886,VA005001,-79.951668,37.955002,JACKSON RIVER,19,N,ERRE,EIK,R,CORF,1978, ,1208,257,257,228,257,6100,421500,123700,421500,2530,345,H,Y,2103200,753.1246566,365,3,15.9152909,0,10.82168267,5.728074442,0.197260274,14.99680228,4.150294779,10.82168267,254,44,-0.0748004,0.057274465,0.367277783,0.295890411,0.41369863,203,22,51,22,19,366,0,Southeast
STAID02014000,396.8,37.729014,-80.04228,2014000,USC00442044,37.8111,-79.9883,10.28707936,VA005002,-80.0294,37.7341,POND LICK BRANCH,0,N,RE, , ,R,0, ,0,29,29,29,29,0,20,15,20,2,0,L,Y,0,1209.15717,366,3,22.62911822,0.095628415,13.36237584,4.095633452,0.112021858,24.2539486,1.881075895,13.36237584,214,21,-0.153206577,0.122468325,0.541137114,0.338797814,0.341530055,NA,NA,NA,NA,NA,NA,1,Southeast
STAID02016500,3558.3,37.77374,-79.784493,2016500,USC00441801,37.85,-79.8333,9.502044373,WV02507,-79.72111,37.74278,DRY CREEK,0,N,ERRE,IEK,RSK,C,1995, ,1180,87,0,82,87,59760,5075,459,5075,39,0,H,Y,0,6284.354755,366,3,23.69095216,0.117486339,14.37341215,5.055872134,0.084699454,24.50637778,2.002379507,14.37341215,213,19,-0.156714731,0.124666873,0.505830837,0.333333333,0.355191257,NA,NA,NA,NA,NA,365,0,Southeast
STAID02032640,280.3,38.163467,-78.424732,2032640,USW00093736,38.1386,-78.453,3.708846502,VA003128,-78.4361,38.1633,JACOBS RUN,0,N,RE, , ,R,0, ,400,65,65,65,65,0,2124,828,2124,52,0,L,Y,0,937.9122008,365,3,25.22936442,0.117808219,14.69856967,4.167774922,0.112328767,27.26871212,1.406210481,14.69856967,216,23,-0.17123275,0.141985697,0.559049145,0.323287671,0.336986301,186,20,NA,NA,NA,366,1,Southeast
STAID02044500,819.8,36.983482,-77.799719,2044500,USC00441322,37.0375,-77.9461,14.31824623,VA025006,-77.7406,36.9387,TR-NOTTOWAY RIVER,0,N,RE, , ,R,1972, ,0,23,23,23,23,0,113,57,113,3,0,U,N,0,7025.277674,365,3,26.22639488,0.109589041,16.27739508,6.32839528,0.104109589,27.75539712,3.398617341,16.27739508,218,25,-0.164842058,0.123167341,0.476934163,0.331506849,0.317808219,201,22,17,3,19,366,0,Southeast
STAID02051500,1428.7,36.716814,-77.831658,2051500,USC00444768,36.7711,-77.7928,6.958810933,VA025007,-77.8921,36.7765,GREAT CREEK - VAHU6 CM16 GREAT CREEK,0,N,RE,XZ,UZ,CRS,1989, ,1530,67,0,0,67,0,29632,2318,29632,238,0,H,Y,0,8353.462509,366,4,24.94578916,0.106557377,15.07682317,5.207857185,0.095628415,26.40935056,2.031059439,15.07682317,214,22,-0.162237018,0.124361299,0.510770405,0.322404372,0.333333333,NA,NA,NA,NA,NA,NA,1,Southeast
STAID02056000,1323,37.255138,-79.871425,2056000,USC00447275,37.2667,-79.9333,5.624746301,VA161001,-79.875,37.2549,ROANOKE,0,N,CNPG,XCK,RK,H,1906,1997S,452,52,56,60,60,60000,425,425,425,76,511,H,Y,0,299.9065466,366,3,24.18778832,0.081967213,15.61292796,7.038067607,0.103825137,25.14791275,3.946941007,15.61292796,219,19,-0.146042502,0.109147998,0.428555048,0.319672131,0.349726776,NA,NA,NA,NA,NA,NA,0,Southeast
STAID02059485,323,37.266389,-79.587778,2059485,USC00440551,37.3339,-79.5069,10.36971102,VA019081,-79.6093,37.2446, ,0,N,RE, , , ,0, ,0,27,27,27,27,0,67,0,67,6,0,U,N,0,3014.816142,366,7,23.75551222,0.098360656,13.88287701,4.01024179,0.136612022,24.77502088,2.421240946,13.88287701,219,20,-0.167987321,0.120587056,0.554903583,0.306010929,0.341530055,186,21,NA,NA,NA,366,1,Southeast
STAID02059500,485.4,37.1732,-79.520308,2059500,USC00444148,37.1258,-79.525,5.287019113,VA019050,-79.5395,37.1569, ,0,N,RE, , , ,0, ,265,26,26,26,26,0,40,0,40,3,0,U,N,0,2420.030826,365,3,26.03380705,0.104109589,15.06815929,4.102511533,0.106849315,27.31880207,1.263451203,15.06815929,217,23,-0.183814712,0.135845146,0.567855718,0.334246575,0.323287671,203,275,NA,NA,NA,150,1,Southeast
STAID02061000,295.6,37.36403,-79.419197,2061000,USC00440551,37.3339,-79.5069,8.445465039,VA019007,-79.4491,37.3595,TR-BIG OTTER RIVER,0,N,RE, , ,R,1950, ,0,18,18,18,18,0,86,56,86,0,0,U,N,0,2546.492726,366,7,23.10390504,0.109289617,13.80670646,4.509507892,0.147540984,24.26622627,2.867509673,13.80670646,219,22,-0.154314805,0.115931234,0.525443386,0.308743169,0.338797814,186,21,NA,NA,NA,366,1,Southeast
STAID02072000,557.7,36.780693,-80.024765,2072000,USC00446692,36.7764,-80.0272,0.524312367,VA089001,-80.028328,36.783329,SMITH RIVER,7,N,PG,C,R,CHRSFO,1953, ,920,0,220,218,220,70000,318300,166190,318300,2880,212,H,Y,324000,418.2500987,366,13,12.15509064,0.155737705,9.173986481,6.192882325,0.051912568,13.41608745,6.110400907,9.173986481,295,50,-0.072874525,0.030869274,0.253561299,0.355191257,0.286885246,227,22,68,28,6,366,0,Southeast
STAID02077200,121.7,36.397778,-79.196667,2077200,USC00319704,36.3772,-79.255,5.700995205,NC04981,-79.19417,36.38472,HYCO CREEK-TR,0, ,RE, , ,IR,0, ,340,0,31,24,31,0,22,17,22,2,0,L,N,0,1465.163793,366,19,24.27707472,0.117486339,15.22398298,6.170891227,0.12568306,24.82359095,4.245422876,15.22398298,201,22,-0.141825998,0.120643275,0.464015563,0.327868852,0.336065574,216,22,NA,NA,NA,366,1,Southeast
STAID02077303,526.7,36.5225,-78.9975,2077303,USC00447925,36.6953,-78.8808,21.85634849,NC00666,-78.9972,36.5223,HYCO RIVER,9, ,CNPGRE, , ,O,1974, ,302,0,55,40,55,330,16800,14000,16800,650,0,H,Y,0,34.40096806,366,19,24.94851489,0.12295082,17.06170745,9.174900001,0.147540984,25.67614098,7.775104379,17.06170745,221,29,-0.137916488,0.099648368,0.360697109,0.330601093,0.341530055,203,22,18,7,19,366,0,Southeast
STAID02087580,53.9,35.718889,-78.752222,2087580,USC00311535,35.7192,-78.7878,3.212096667,NC04961,-78.7648,35.7266,LYNN'S BRANCH,0, ,RE, , ,R,1985, ,700,0,26,14,26,0,728,0,728,70,0,H,Y,0,1373.422452,363,3,25.99983721,0.055096419,16.20854384,6.417250475,0.168044077,27.36989058,1.599133209,16.20854384,214,26,-0.160888047,0.110787842,0.471367871,0.278236915,0.35261708,201,22,13,4,19,366,0,Southeast
STAID02101726,178.6,35.73514,-79.42308,2101726,USC00317924,35.7606,-79.4622,4.52530587,NC00620,-79.42472,35.73639,ROCKY RIVER,1, ,MSPG, , ,R,1831, ,150,0,12,9,12,185,85,72,85,0,69,L,NR,0,196.4661126,366,11,26.24972788,0.101092896,16.62586201,7.001996137,0.131147541,27.11218468,5.738788119,16.62586201,201,10,-0.151162179,0.133447175,0.451678381,0.341530055,0.349726776,205,22,4,12,19,366,0,Southeast
STAID02105500,12591.9,34.845833,-78.820556,2105500,USW00093740,34.9914,-78.8803,17.07831608,NC00206,-78.823334,34.834999,CAPE FEAR RIVER,7,N,CN,C,S,NR,1935, ,315,0,22,22,22,25000,2000,2000,2000,650,4852,L,Y,4800,1226.421069,365,4,27.40934146,0.090410959,17.91745148,8.425561504,0.134246575,27.94932829,5.95319072,17.91745148,210,9,-0.15124284,0.123174516,0.41337135,0.295890411,0.323287671,187,22,23,13,5,366,0,Southeast
STAID02110500,2908.3,33.912672,-78.715017,2110500,USW00093718,33.8117,-78.7239,11.25749325,SC02000,-78.71329728,33.82355229,TR-INTRACOSTAL WATERWAY OFFSTREAM,0,N,RE,XZ,UZ,O,1970, ,5600,11,0,0,11,0,165,120,165,8,0,L,NR,0,9887.051378,366,13,27.87639077,0.136612022,18.92463512,9.972879471,0.114754098,28.5542074,8.231326074,18.92463512,202,21,-0.13864974,0.125636174,0.369100488,0.336065574,0.338797814,NA,NA,NA,NA,NA,NA,1,Southeast
STAID02110704,3689.6,33.829893,-79.043647,2110704,USC00381997,33.8314,-79.0558,1.134988524,SC02006,-79.06656043,33.81771367,TR-WACCAMAW RIVER OFFSTREAM,0,N,RE,XZ,UZ,O,1970, ,4000,9,0,0,9,0,175,125,175,25,0,L,NR,0,2423.541469,366,19,28.58905773,0.120218579,19.42053025,10.25200277,0.128415301,29.19657675,8.375708337,19.42053025,206,26,-0.141968995,0.127273585,0.36838541,0.327868852,0.338797814,209,23,3,3,14,366,0,Southeast
STAID02124692,61.5,35.153611,-80.535278,2124692,USW00053872,35.0169,-80.6206,17.06925622,NC05410,-80.6038,35.1595,DUCK CREEK-TR,0, ,RE, , ,O,1997, ,0,0,25,23,25,0,51,0,51,4,0,H,N,0,5940.628444,366,9,23.48225343,0.131147541,15.23055486,6.978856295,0.136612022,24.13973504,4.606840758,15.23055486,214,22,-0.141903331,0.09865133,0.422757717,0.316939891,0.330601093,207,22,7,0,5,366,0,Southeast
STAID02135000,7256.2,34.057108,-79.24699,2135000,USC00381495,34.05,-79.35,9.522818338,SC02012,-79.17298624,34.01739328,TR-LITTLE PEE DEE RIVER,0,N,RE,HEZ,SZ,R,1930, ,2530,13,0,0,13,0,119,68,119,18,0,S,Y,0,7834.902155,366,7,28.32565343,0.081967213,19.02492634,9.724199238,0.112021858,28.49378918,7.118513803,19.02492634,175,10,-0.121999465,0.145195599,0.381467754,0.333333333,0.360655738,NA,NA,NA,NA,NA,365,0,Southeast
STAID02137727,329.5,35.685833,-82.060278,2137727,USC00315340,35.6847,-82.0083,4.696148218,NC03380,-82.02559,35.69412,BUCK CREEK,0, ,RE, , ,R,0, ,437,0,26,24,26,0,90,80,90,8,0,H,N,0,3105.982402,366,7,21.86007079,0.054644809,14.30128527,6.742499747,0.12568306,22.14191948,4.581331704,14.30128527,207,7,-0.120649353,0.099946524,0.412421092,0.344262295,0.355191257,207,23,NA,NA,NA,366,1,Southeast
STAID02148000,13107.7,34.244594,-80.65397,2148000,USC00381310,34.2428,-80.6564,0.299475145,SC00477,-80.6448,34.24476,CAMP CREEK,0,N,RE,XZ,UZ,R,1965, ,350,19,0,0,19,0,154,84,154,20,0,L,NR,0,800.9034221,365,6,28.59739526,0.104109589,19.2298579,9.862320539,0.128767123,28.96373865,7.972623886,19.2298579,227,21,-0.162722908,0.119334067,0.380113482,0.342465753,0.367123288,222,2,5,19,1,270,0,Southeast
STAID02148315,14380.2,33.828489,-80.620365,2148315,USC00389044,33.8167,-80.5,11.19594649,SC12286,-80.62332546,33.81710716,WATEREE RIVER OFFSTREAM,0,N,RE,HXZ,SZ,O,1970, ,1161,22,0,0,22,0,1458,0,1458,81,0,L,NR,0,1289.607299,366,14,29.17537619,0.112021858,19.44263958,9.709902964,0.150273224,29.97843561,8.103736693,19.44263958,216,24,-0.157878259,0.133648986,0.390610272,0.338797814,0.346994536,NA,NA,NA,NA,NA,NA,0,Southeast
STAID02156500,7201.2,34.59625,-81.422042,2156500,USC00387722,34.635,-81.5206,9.995565497,SC01160,-81.40429342,34.62404649,MINERAL CREEK,0,N,RE,XZ,UZ,O,1974, ,338,20,0,0,20,0,76,68,76,10,0,L,NR,0,3446.788564,366,19,28.35088193,0.087431694,18.16574434,7.98060675,0.131147541,28.89788552,6.466062084,18.16574434,207,23,-0.165735978,0.13691151,0.437499556,0.336065574,0.341530055,206,21,1,2,19,366,0,Southeast
STAID02163001,1087.2,34.614837,-82.444015,2163001,USC00389122,34.6428,-82.4547,3.259417926,SC01750,-82.4478,34.6163,SALUDA RIVER,1,N,PG,XZ,RZ,H,1893,1997S,546,38,43,42,43,29400,400,160,400,80,411,L,NR,0,365.945394,366,19,26.64730974,0.101092896,17.31774905,7.988188372,0.136612022,27.22574108,6.670626669,17.31774905,207,25,-0.154093581,0.124838822,0.420371889,0.336065574,0.344262295,210,20,3,5,13,366,0,Southeast
STAID02168504,6274.6,34.050982,-81.209542,2168504,USC00382630,34.0167,-81.0667,13.70348351,SC00224,-81.217,34.0524,SALUDA,3,N,PG, , ,H,1930, ,244,32,32,32,32,197000,2200000,2100000,2200000,48000,0,H,Y,0,670.9844494,366,19,16.67684936,0.090163934,13.64114429,10.60543922,0.172131148,17.06369494,9.965537408,13.64114429,309,47,-0.098572531,0.028841713,0.17364916,0.31420765,0.349726776,NA,NA,NA,NA,NA,NA,0,Southeast
STAID02169000,6498.9,34.014042,-81.087872,2169000,USC00382630,34.0167,-81.0667,1.973638275,SC00181,-81.0901553,34.0122114,DOUBLE BRANCH,0,N,RE,XZ,UZ,R,1963, ,830,19,0,0,19,0,91,46,91,9,0,L,NR,0,285.3000661,366,19,18.85609542,0,15.06484692,11.27359841,0.18852459,18.53537176,10.16131752,15.06484692,223,33,-0.045013915,0.052743554,0.19637285,0.31147541,0.37704918,NA,NA,NA,NA,NA,NA,0,Southeast
STAID02172300,40.4,33.753477,-81.601771,2172300,USC00385954,33.8333,-81.6333,9.341871435,SC01304,-81.58864118,33.73889101,TR-MCTIER CREEK,0,N,RE,XZ,UZ,R,1960, ,535,23,0,0,23,0,120,94,120,10,0,L,NR,0,1988.045747,366,8,25.06550386,0.103825137,17.45485376,9.844203665,0.109289617,25.69994119,8.337997169,17.45485376,203,7,-0.12225802,0.102529134,0.340227533,0.344262295,0.355191257,NA,NA,NA,NA,NA,NA,0,Southeast
STAID02201000,285.8,32.975709,-82.609854,2201000,USC00097777,32.9744,-82.8045,18.15760166,GA02557,-82.583333,32.996667,UNKNOWN,0,N,RE,X,U,R,1968, ,580,15,0,0,15,0,179,115,179,16,400,L,NR,0,3309.084291,366,5,25.8296091,0.076502732,18.41381366,10.99801822,0.139344262,26.28069718,8.723650362,18.41381366,226,8,-0.138128543,0.07920607,0.3142519,0.306010929,0.371584699,209,5,17,3,19,366,0,Southeast
