"","agency_cd","site_no","Date","UPSTREAM_Wtemp","UPSTREAM_Wtemp_cd","FLOATING_Wtemp","FLOATING_Wtemp_cd","Flow","Flow_cd"
"1820","USGS","02292900",2019-05-11,29.5,"A",29.6,"A",1390,"P"
"1821","USGS","02292900",2019-05-12,29.6,"A",29.7,"A",1430,"P"
"1822","USGS","02292900",2019-05-13,29.3,"A",29.3,"A",844,"P"
"1823","USGS","02292900",2019-05-14,28.9,"A",28.9,"A",580,"P"
"1824","USGS","02292900",2019-05-15,28.8,"A",28.9,"A",1060,"P"
"1825","USGS","02292900",2019-05-16,28.8,"A",28.7,"A",1620,"P"
"1826","USGS","02292900",2019-05-17,28.9,"A",28.9,"A",1860,"P"
"1827","USGS","02292900",2019-05-18,29.1,"A",29.2,"A",1040,"P"
"1828","USGS","02292900",2019-05-19,29.6,"A",29.7,"A",899,"P"
"1829","USGS","02292900",2019-05-20,30.4,"A",30.5,"A",849,"P"
"1830","USGS","02292900",2019-05-21,30.7,"A",30.9,"A",391,"P"
"1831","USGS","02292900",2019-05-23,NA,NA,30.2,"A",348,"P"
"1832","USGS","02292900",2019-05-24,NA,NA,29.8,"A",409,"P"
"1833","USGS","02292900",2019-05-25,NA,NA,29.6,"A",916,"P"
"1834","USGS","02292900",2019-05-26,NA,NA,29.5,"A",751,"P"
"1835","USGS","02292900",2019-05-27,NA,NA,30.1,"A",881,"P"
"1836","USGS","02292900",2019-05-28,NA,NA,30.3,"A",692,"P"
"1837","USGS","02292900",2019-05-29,NA,NA,30.7,"A",344,"P"
"1838","USGS","02292900",2019-05-30,NA,NA,31.7,"A",193,"P"
"1839","USGS","02292900",2019-06-01,NA,NA,31.2,"A",524,"P"
"1840","USGS","02292900",2019-06-02,NA,NA,30.5,"A",332,"P"
"1841","USGS","02292900",2019-06-03,NA,NA,30.4,"A",334,"P"
"1842","USGS","02292900",2019-06-04,NA,NA,30.6,"A",194,"P"
"1843","USGS","02292900",2019-06-05,NA,NA,31.5,"A",1020,"P"
"1844","USGS","02292900",2019-06-06,NA,NA,31.7,"A",786,"P"
"1845","USGS","02292900",2019-06-07,NA,NA,31.2,"A",679,"P"
"1846","USGS","02292900",2019-06-08,NA,NA,31,"A",649,"P"
"1847","USGS","02292900",2019-06-09,NA,NA,30.6,"A",367,"P"
"1848","USGS","02292900",2019-06-10,NA,NA,30.5,"P",1010,"P"
"1849","USGS","02292900",2019-06-11,NA,NA,30.4,"P",988,"P"
"1850","USGS","02292900",2019-06-12,NA,NA,30.6,"P",1930,"P"
"1851","USGS","02292900",2019-06-13,NA,NA,30.7,"P",1630,"P"
"1852","USGS","02292900",2019-06-14,NA,NA,30.4,"P",2800,"P"
"1853","USGS","02292900",2019-06-15,NA,NA,30.3,"P",2830,"P"
"1854","USGS","02292900",2019-06-16,NA,NA,29.3,"P",3720,"P"
"1855","USGS","02292900",2019-06-17,NA,NA,29,"P",3200,"P"
"1856","USGS","02292900",2019-06-18,NA,NA,28.7,"P",3520,"P"
"1857","USGS","02292900",2019-06-19,NA,NA,28.9,"P",3500,"P"
"1858","USGS","02292900",2019-06-20,NA,NA,29.5,"P",3780,"P"
"1859","USGS","02292900",2019-06-21,NA,NA,29.9,"P",2840,"P"
"1860","USGS","02292900",2019-06-22,NA,NA,31.1,"P",2740,"P"
"1861","USGS","02292900",2019-06-23,NA,NA,31.6,"P",1430,"P"
"1862","USGS","02292900",2019-06-24,NA,NA,31.3,"P",1470,"P"
"1863","USGS","02292900",2019-06-25,NA,NA,31.6,"P",681,"P"
"1864","USGS","02292900",2019-06-26,NA,NA,32.5,"P",761,"P"
"1865","USGS","02292900",2019-06-27,NA,NA,32.5,"P",755,"P"
"1866","USGS","02292900",2019-06-28,NA,NA,32.3,"P",804,"P"
"1867","USGS","02292900",2019-06-29,NA,NA,31.3,"P",1210,"P"
"1868","USGS","02292900",2019-06-30,NA,NA,31.3,"P",1240,"P"
"1869","USGS","02292900",2019-07-01,NA,NA,30.9,"P",1710,"P"
"1870","USGS","02292900",2019-07-02,NA,NA,31,"P",1790,"P"
"1871","USGS","02292900",2019-07-03,NA,NA,31.2,"P",1050,"P"
"1872","USGS","02292900",2019-07-04,NA,NA,32.2,"P",1060,"P"
"1873","USGS","02292900",2019-07-05,NA,NA,32.3,"P",821,"P"
"1874","USGS","02292900",2019-07-06,NA,NA,31.7,"P",1240,"P"
"1875","USGS","02292900",2019-07-07,NA,NA,31,"P",1610,"P"
"1876","USGS","02292900",2019-07-08,NA,NA,30.4,"P",1780,"P"
"1877","USGS","02292900",2019-07-09,NA,NA,30.2,"P",2310,"P"
"1878","USGS","02292900",2019-07-10,NA,NA,30.6,"P",2790,"P"
"1879","USGS","02292900",2019-07-11,NA,NA,30.2,"P",1640,"P"
"1880","USGS","02292900",2019-07-12,NA,NA,29.8,"P",3080,"P"
"1881","USGS","02292900",2019-07-13,NA,NA,29.9,"P",1980,"P"
"1882","USGS","02292900",2019-07-14,NA,NA,30.3,"P",2680,"P"
"1883","USGS","02292900",2019-07-15,NA,NA,31,"P",1550,"P"
"1884","USGS","02292900",2019-07-16,NA,NA,31.5,"P",1690,"P"
"1885","USGS","02292900",2019-07-17,NA,NA,31.9,"P",1380,"P"
"1886","USGS","02292900",2019-07-18,NA,NA,31.9,"P",1280,"P"
"1887","USGS","02292900",2019-07-19,NA,NA,32,"P",1030,"P"
"1888","USGS","02292900",2019-07-20,NA,NA,31.3,"P",1000,"P"
"1889","USGS","02292900",2019-07-21,NA,NA,30.4,"P",927,"P"
"1890","USGS","02292900",2019-07-22,NA,NA,30.5,"P",1680,"P"
"1891","USGS","02292900",2019-07-23,NA,NA,29.9,"P",2520,"P"
"1892","USGS","02292900",2019-07-24,NA,NA,30.1,"P",1970,"P"
"1893","USGS","02292900",2019-07-25,NA,NA,30,"P",1920,"P"
"1894","USGS","02292900",2019-07-26,NA,NA,30.2,"P",1920,"P"
"1895","USGS","02292900",2019-07-27,NA,NA,30.7,"P",1640,"P"
"1896","USGS","02292900",2019-07-28,NA,NA,31.8,"P",1650,"P"
"1897","USGS","02292900",2019-07-29,NA,NA,32.2,"P",1630,"P"
"1898","USGS","02292900",2019-07-30,NA,NA,32.3,"P",2060,"P"
"1899","USGS","02292900",2019-07-31,NA,NA,31.4,"P",2420,"P"
"1900","USGS","02292900",2019-08-01,NA,NA,30.4,"P",1990,"P"
"1901","USGS","02292900",2019-08-02,NA,NA,29.8,"P",4520,"P"
"1902","USGS","02292900",2019-08-03,NA,NA,29.6,"P",3620,"P"
"1903","USGS","02292900",2019-08-04,NA,NA,29.3,"P",3310,"P"
"1904","USGS","02292900",2019-08-05,NA,NA,29.2,"P",3700,"P"
"1905","USGS","02292900",2019-08-06,NA,NA,29,"P",3720,"P"
"1906","USGS","02292900",2019-08-07,NA,NA,28.8,"P",4530,"P"
"1907","USGS","02292900",2019-08-08,NA,NA,28.8,"P",4590,"P"
"1908","USGS","02292900",2019-08-09,NA,NA,28.9,"P",4290,"P"
"1909","USGS","02292900",2019-08-10,NA,NA,29,"P",4270,"P"
"1910","USGS","02292900",2019-08-11,NA,NA,29,"P",4290,"P"
"1911","USGS","02292900",2019-08-12,NA,NA,29,"P",5040,"P"
"1912","USGS","02292900",2019-08-13,NA,NA,28.7,"P",6750,"P"
"1913","USGS","02292900",2019-08-15,NA,NA,28.7,"P",6400,"P"
"1914","USGS","02292900",2019-08-16,NA,NA,28.4,"P",7600,"P"
"1915","USGS","02292900",2019-08-17,NA,NA,28.7,"P",6470,"P"
"1916","USGS","02292900",2019-08-18,NA,NA,28.9,"P",6570,"P"
"1917","USGS","02292900",2019-08-19,NA,NA,28.9,"P",6050,"P"
"1918","USGS","02292900",2019-08-20,NA,NA,29.2,"P",4860,"P"
"1919","USGS","02292900",2019-08-21,NA,NA,30,"P",4180,"P"
"1920","USGS","02292900",2019-08-22,NA,NA,30.2,"P",3900,"P"
"1921","USGS","02292900",2019-08-23,NA,NA,30.1,"P",3590,"P"
"1922","USGS","02292900",2019-08-24,NA,NA,30.3,"P",2920,"P"
"1923","USGS","02292900",2019-08-25,NA,NA,30.8,"P",2410,"P"
"1924","USGS","02292900",2019-08-26,NA,NA,30.4,"P",2470,"P"
"1925","USGS","02292900",2019-08-27,NA,NA,29.9,"P",3880,"P"
"1926","USGS","02292900",2019-08-28,NA,NA,29.7,"P",3800,"P"
"1927","USGS","02292900",2019-08-29,NA,NA,30.4,"P",3410,"P"
"1928","USGS","02292900",2019-08-30,NA,NA,30.3,"P",3500,"P"
"1929","USGS","02292900",2019-08-31,NA,NA,30.2,"P",2540,"P"
"1930","USGS","02292900",2019-09-01,NA,NA,30.7,"P",2780,"P"
"1931","USGS","02292900",2019-09-02,NA,NA,30.4,"P",2450,"P"
"1932","USGS","02292900",2019-09-03,NA,NA,30,"P",2110,"P"
"1933","USGS","02292900",2019-09-04,NA,NA,30,"P",1700,"P"
"1934","USGS","02292900",2019-09-05,NA,NA,30.2,"P",1340,"P"
"1935","USGS","02292900",2019-09-06,NA,NA,30.4,"P",801,"P"
"1936","USGS","02292900",2019-09-07,NA,NA,30.6,"P",728,"P"
"1937","USGS","02292900",2019-09-08,NA,NA,31.1,"P",763,"P"
"1938","USGS","02292900",2019-09-09,NA,NA,31.6,"P",799,"P"
"1939","USGS","02292900",2019-09-10,NA,NA,31.5,"P",837,"P"
"1940","USGS","02292900",2019-09-11,NA,NA,31,"P",329,"P"
"1941","USGS","02292900",2019-09-12,NA,NA,30.7,"P",1420,"P"
"1942","USGS","02292900",2019-09-13,NA,NA,30.3,"P",178,"P"
"1943","USGS","02292900",2019-09-18,NA,NA,30.3,"P",757,"P"
"1944","USGS","02292900",2019-09-19,NA,NA,30.2,"P",258,"P"
"1945","USGS","02292900",2019-09-20,NA,NA,29.7,"P",188,"P"
"1946","USGS","02292900",2019-09-21,NA,NA,29.4,"P",277,"P"
"1947","USGS","02292900",2019-09-22,NA,NA,29.1,"P",209,"P"
"1948","USGS","02292900",2019-09-23,NA,NA,29.1,"P",178,"P"
"1949","USGS","02292900",2019-09-24,NA,NA,29.8,"P",90.8,"P"
"1950","USGS","02292900",2019-09-25,NA,NA,30.2,"P",30.1,"P"
"1951","USGS","02292900",2019-09-26,NA,NA,30.4,"P",0,"P"
"1952","USGS","02292900",2019-10-01,NA,NA,29.6,"P",0,"P"
"1953","USGS","02292900",2019-10-02,NA,NA,29.4,"P",0,"P"
"1954","USGS","02292900",2019-10-03,NA,NA,29.5,"P",0,"P"
"1955","USGS","02292900",2019-10-04,NA,NA,30,"P",0,"P"
"1956","USGS","02292900",2019-10-05,NA,NA,30,"P",550,"P"
"1957","USGS","02292900",2019-10-06,NA,NA,29.2,"P",1120,"P"
"1958","USGS","02292900",2019-10-07,NA,NA,29,"P",697,"P"
"1959","USGS","02292900",2019-10-08,NA,NA,29.3,"P",605,"P"
"1960","USGS","02292900",2019-10-09,NA,NA,28.8,"P",741,"P"
"1961","USGS","02292900",2019-10-10,NA,NA,29,"P",475,"P"
"1962","USGS","02292900",2019-10-11,NA,NA,29.1,"P",974,"P"
"1963","USGS","02292900",2019-10-12,NA,NA,28.5,"P",924,"P"
"1964","USGS","02292900",2019-10-13,NA,NA,28.5,"P",745,"P"
"1965","USGS","02292900",2019-10-14,NA,NA,28.9,"P",765,"P"
"1966","USGS","02292900",2019-10-15,NA,NA,29.5,"P",366,"P"
"1967","USGS","02292900",2019-10-16,NA,NA,29.3,"P",220,"P"
"1968","USGS","02292900",2019-10-17,NA,NA,28.8,"P",343,"P"
"1969","USGS","02292900",2019-10-18,NA,NA,28.6,"P",111,"P"
"1970","USGS","02292900",2019-10-19,NA,NA,28.5,"P",301,"P"
"1971","USGS","02292900",2019-10-20,NA,NA,28.7,"P",2000,"P"
"1972","USGS","02292900",2019-10-21,NA,NA,29.1,"P",1320,"P"
"1973","USGS","02292900",2019-10-22,NA,NA,29.1,"P",1050,"P"
"1974","USGS","02292900",2019-10-24,NA,NA,28.8,"P",333,"P"
"1975","USGS","02292900",2019-10-25,NA,NA,28.8,"P",283,"P"
"1976","USGS","02292900",2019-10-26,NA,NA,28.9,"P",634,"P"
"1977","USGS","02292900",2019-10-27,NA,NA,29.3,"P",825,"P"
"1978","USGS","02292900",2019-10-28,NA,NA,29.4,"P",669,"P"
"1979","USGS","02292900",2019-10-29,NA,NA,29.5,"P",206,"P"
"1980","USGS","02292900",2019-10-30,NA,NA,29.7,"P",122,"P"
"1981","USGS","02292900",2019-10-31,NA,NA,29.8,"P",76.5,"P"
"1982","USGS","02292900",2019-11-01,NA,NA,29.4,"P",100,"P"
"1983","USGS","02292900",2019-11-02,NA,NA,29.6,"P",660,"P"
"1984","USGS","02292900",2019-11-03,NA,NA,28.5,"P",1170,"P"
"1985","USGS","02292900",2019-11-04,NA,NA,28.3,"P",822,"P"
